,player_name,result_type,result_contest,result_zone,0 pts,2 pts,3 pts
136,Draymond Green,Dunk,Poor,Left Corner 3,0.44714993338806125,0.3415146003842853,0.21133546622765326
137,Draymond Green,Dunk,Poor,Mid-Right Above Break 3,0.43204046741394836,0.35342142941158,0.21453810317447167
138,Draymond Green,Dunk,Poor,Right Above Break 3,0.4139791809346275,0.34674772857261366,0.2392730904927589
139,Draymond Green,Dunk,Poor,Right Corner 3,0.42052579689966174,0.35237762592671446,0.2270965771736239
140,Draymond Green,Floater,Average,Mid-Left Above Break 3,0.7109618236787643,0.0658491016251128,0.22318907469612298
141,Draymond Green,Floater,Average,Rim,0.5302548685482739,0.32410419891260694,0.14564093253911917
142,Draymond Green,Floater,Average,Left Above Break 3,0.6342856100861198,0.07259665990555088,0.2931177300083294
143,Draymond Green,Floater,Average,Left Corner 3,0.7205017958057869,0.07213019601267963,0.2073680081815334
144,Draymond Green,Floater,Average,Mid-Right Above Break 3,0.7132438591500526,0.0748550790953991,0.21190106175454818
145,Draymond Green,Floater,Average,Right Above Break 3,0.6954662835024457,0.07204722948233636,0.23248648701521804
146,Draymond Green,Floater,Average,Right Corner 3,0.7049182859161081,0.07317150463867154,0.22191020944522047
147,Draymond Green,Floater,Plus,Mid-Left Above Break 3,0.718591454575863,0.06881365277829403,0.21259489264584297
148,Draymond Green,Floater,Plus,Rim,0.533063838373017,0.3282526368303979,0.1386835247965852
149,Draymond Green,Floater,Plus,Left Above Break 3,0.6449330011419604,0.07612903537290872,0.278937963485131
150,Draymond Green,Floater,Plus,Left Corner 3,0.7271869880649502,0.07519992991316019,0.19761308202188968
151,Draymond Green,Floater,Plus,Mid-Right Above Break 3,0.7201298500128184,0.07801883351623759,0.20185131647094404
152,Draymond Green,Floater,Plus,Right Above Break 3,0.7033810485762293,0.0753008929526336,0.22131805847113709
153,Draymond Green,Floater,Plus,Right Corner 3,0.7123855197115219,0.07632376793147885,0.21129071235699928
154,Draymond Green,Floater,Open,Mid-Left Above Break 3,0.6406138378183435,0.13293258035683037,0.2264535818248262
155,Draymond Green,Floater,Open,Rim,0.3751946328844106,0.5019402341264093,0.12286513298918007
156,Draymond Green,Floater,Open,Left Above Break 3,0.5537207538409803,0.14776696193253835,0.2985122842264814
157,Draymond Green,Floater,Open,Left Corner 3,0.6466051851545844,0.1448525181185089,0.2085422967269066
158,Draymond Green,Floater,Open,Mid-Right Above Break 3,0.6367553324855462,0.15036063770556884,0.212884029808885
159,Draymond Green,Floater,Open,Right Above Break 3,0.6204136808559539,0.14465120373262413,0.23493511541142187
160,Draymond Green,Floater,Open,Right Corner 3,0.6284078854777235,0.1475740943780606,0.22401802014421573
161,Draymond Green,Floater,Poor,Mid-Left Above Break 3,0.7110645619260106,0.10497008985031217,0.18396534822367733
162,Draymond Green,Floater,Poor,Rim,0.4626182825024271,0.4300350993630029,0.10734661813456989
163,Draymond Green,Floater,Poor,Left Above Break 3,0.6409482775056516,0.11822495845383782,0.24082676404051057
164,Draymond Green,Floater,Poor,Left Corner 3,0.7150881450068848,0.1143287350048634,0.17058311998825187
165,Draymond Green,Floater,Poor,Mid-Right Above Break 3,0.707271971196885,0.11882322462159703,0.17390480418151805
166,Draymond Green,Floater,Poor,Right Above Break 3,0.6944026022127519,0.11475899918551698,0.19083839860173116
167,Draymond Green,Floater,Poor,Right Corner 3,0.7012627943126646,0.11658963910738067,0.1821475665799548
