,player_name,result_type,result_contest,result_zone,0 pts,2 pts,3 pts
124,Draymond Green,Off-Lob / Tip,Plus,Mid-Right Above Break 3,0.8698084169175291,0.01143694975338317,0.11875463332908778
125,Draymond Green,Off-Lob / Tip,Plus,Right Above Break 3,0.8804413222989573,0.010227780409803744,0.10933089729123875
126,Draymond Green,Off-Lob / Tip,Plus,Left Corner 3,0.8772903519013227,0.012753409373959506,0.10995623872471774
127,Draymond Green,Off-Lob / Tip,Plus,Left Above Break 3,0.849541067682912,0.010311680208268852,0.1401472521088191
128,Draymond Green,Off-Lob / Tip,Plus,Left Midrange,0.7808032508851908,0.12888566194504616,0.09031108716976302
129,Draymond Green,Off-Lob / Tip,Plus,Mid-Left Short Paint,0.7868604628414881,0.10777010511466116,0.1053694320438507
130,Draymond Green,Off-Lob / Tip,Plus,Right Short Mid,0.803654111579639,0.10613438623748923,0.09021150218287174
131,Draymond Green,Off-Lob / Tip,Plus,Mid-Left Midrange,0.8926120309708668,0.03241193685735484,0.07497603217177815
132,Draymond Green,Catch & Shoot,Average,Rim,0.508978652056914,0.34737220744166264,0.14364914050142352
133,Draymond Green,Catch & Shoot,Average,Right Corner 3,0.7093050612649257,0.020228537558348542,0.27046640117672593
134,Draymond Green,Catch & Shoot,Average,Mid-Left Above Break 3,0.4841930132880038,0.01834456835052666,0.49746241836146954
135,Draymond Green,Catch & Shoot,Average,Mid-Right Above Break 3,0.6294399248635357,0.01842446779359281,0.35213560734287136
136,Draymond Green,Catch & Shoot,Average,Right Above Break 3,0.6635680924914977,0.016823487880502135,0.31960841962800013
137,Draymond Green,Catch & Shoot,Average,Left Corner 3,0.6570664009820992,0.0209821555156082,0.3219514435022926
138,Draymond Green,Catch & Shoot,Average,Left Above Break 3,0.5674743245392795,0.016381160889411543,0.416144514571309
139,Draymond Green,Catch & Shoot,Average,Left Midrange,0.5584890782015015,0.2086139155411479,0.23289700625735069
140,Draymond Green,Catch & Shoot,Average,Mid-Left Short Paint,0.5321061209364819,0.1738073488655488,0.2940865301979694
141,Draymond Green,Catch & Shoot,Average,Right Short Mid,0.5867494257990421,0.17928772731175996,0.23396284688919788
142,Draymond Green,Catch & Shoot,Average,Mid-Left Midrange,0.781558511626,0.05816687716863208,0.16027461120536796
143,Draymond Green,Catch & Shoot,Open,Rim,0.5173271657231462,0.3590406861059928,0.12363214817086114
144,Draymond Green,Catch & Shoot,Open,Right Corner 3,0.7522084632847859,0.022469574462523963,0.22532196225269022
145,Draymond Green,Catch & Shoot,Open,Mid-Left Above Break 3,0.5401297367319181,0.020907833729907566,0.4389624295381743
146,Draymond Green,Catch & Shoot,Open,Mid-Right Above Break 3,0.6813894036746669,0.020746954822940023,0.2978636415023931
147,Draymond Green,Catch & Shoot,Open,Right Above Break 3,0.7127421302038941,0.018843509470680773,0.2684143603254251
148,Draymond Green,Catch & Shoot,Open,Left Corner 3,0.7060936561225197,0.023487945446447618,0.27041839843103255
149,Draymond Green,Catch & Shoot,Open,Left Above Break 3,0.623384349566202,0.018540495344293712,0.35807515508950427
150,Draymond Green,Catch & Shoot,Open,Left Midrange,0.5831604047085579,0.22473542369045849,0.19210417160098364
151,Draymond Green,Catch & Shoot,Open,Mid-Left Short Paint,0.5664213479763051,0.18960022866680704,0.24397842335688785
152,Draymond Green,Catch & Shoot,Open,Right Short Mid,0.6136097338824373,0.1928206473203568,0.19356961879720588
153,Draymond Green,Catch & Shoot,Open,Mid-Left Midrange,0.8020853864997989,0.0626038823002087,0.13531073119999254
154,Draymond Green,Catch & Shoot,Poor,Rim,0.6214276039623736,0.22448326331785018,0.15408913271977615
155,Draymond Green,Catch & Shoot,Poor,Right Corner 3,0.7275143722295946,0.010836454775597724,0.2616491729948076
156,Draymond Green,Catch & Shoot,Poor,Mid-Left Above Break 3,0.5104588156371623,0.00951188109720031,0.4800293032656374
157,Draymond Green,Catch & Shoot,Poor,Mid-Right Above Break 3,0.649924166192658,0.009761932876654209,0.3403139009306877
158,Draymond Green,Catch & Shoot,Poor,Right Above Break 3,0.6824095376632731,0.008937896984250192,0.3086525653524768
159,Draymond Green,Catch & Shoot,Poor,Left Corner 3,0.6776555873011161,0.01116270043469739,0.3111817122641865
160,Draymond Green,Catch & Shoot,Poor,Left Above Break 3,0.590263697720011,0.008570184225932783,0.4011661180540562
161,Draymond Green,Catch & Shoot,Poor,Left Midrange,0.6345709428994619,0.12374025192627998,0.2416888051742582
162,Draymond Green,Catch & Shoot,Poor,Mid-Left Short Paint,0.5987354913152683,0.10064869033095428,0.30061581835377754
163,Draymond Green,Catch & Shoot,Poor,Right Short Mid,0.6570192984673173,0.10434717912535167,0.23863352240733096
